make,year,fuel,hp,cylinders,transmission,wd,doors,size,style,highway mpg,city mpg,popularity,msrp,is_factory tuner,is_hybrid,is_luxury,is_performance,is_flex fuel,is_crossover,is_hatchback,is_diesel,is_exotic,is_high-performance
mercedes-benz,5,premium unleaded (required),449.0,4,AUTOMATIC,all wheel drive,2.0,Large,coupe,24.0,16,617,121550,False,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),577.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,23.0,15,617,143250,True,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),449.0,4,AUTOMATIC,rear wheel drive,4.0,Large,sedan,26.0,17,617,95650,False,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),523.0,6,AUTOMATIC,rear wheel drive,4.0,Large,sedan,21.0,12,617,169050,False,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),449.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,26.0,16,617,98650,False,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),577.0,4,AUTOMATIC,all wheel drive,2.0,Large,coupe,23.0,15,617,163150,True,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),621.0,6,AUTOMATIC,rear wheel drive,4.0,Large,sedan,20.0,13,617,224650,True,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),577.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,23.0,15,617,144700,True,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),449.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,25.0,16,617,99600,False,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),449.0,4,AUTOMATIC,rear wheel drive,2.0,Large,convertible,25.0,17,617,131400,False,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),523.0,6,AUTOMATIC,rear wheel drive,4.0,Large,sedan,22.0,13,617,170750,False,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),577.0,4,AUTOMATIC,all wheel drive,2.0,Large,convertible,22.0,14,617,176400,True,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),621.0,6,AUTOMATIC,rear wheel drive,4.0,Large,sedan,22.0,13,617,226900,True,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),621.0,6,AUTOMATIC,rear wheel drive,2.0,Large,convertible,21.0,14,617,247900,True,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),449.0,4,AUTOMATIC,rear wheel drive,4.0,Large,sedan,26.0,18,617,96600,False,False,True,True,False,False,False,False,False,True
honda,3,premium unleaded (required),237.0,1,MANUAL,rear wheel drive,2.0,Compact,convertible,24.0,18,2202,34250,False,False,False,True,False,False,False,False,False,False
honda,3,premium unleaded (required),237.0,1,MANUAL,rear wheel drive,2.0,Compact,convertible,25.0,18,2202,37300,True,False,False,True,False,False,False,False,False,False
honda,3,premium unleaded (required),237.0,1,MANUAL,rear wheel drive,2.0,Compact,convertible,25.0,18,2202,36300,True,False,False,True,False,False,False,False,False,True
honda,3,premium unleaded (required),237.0,1,MANUAL,rear wheel drive,2.0,Compact,convertible,25.0,18,2202,34300,False,False,False,True,False,False,False,False,False,False
honda,3,premium unleaded (required),237.0,1,MANUAL,rear wheel drive,2.0,Compact,convertible,25.0,18,2202,36995,True,False,False,True,False,False,False,False,False,True
honda,3,premium unleaded (required),237.0,1,MANUAL,rear wheel drive,2.0,Compact,convertible,25.0,18,2202,34995,False,False,False,True,False,False,False,False,False,False
honda,3,premium unleaded (required),237.0,1,MANUAL,rear wheel drive,2.0,Compact,convertible,25.0,18,2202,37995,True,False,False,True,False,False,False,False,False,False
audi,5,premium unleaded (required),292.0,1,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,sedan,31.0,23,3105,41100,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),292.0,1,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,sedan,31.0,23,3105,47000,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),292.0,1,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,sedan,31.0,23,3105,42500,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),292.0,1,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,sedan,31.0,23,3105,48650,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),292.0,1,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,sedan,28.0,21,3105,48400,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),292.0,1,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,sedan,28.0,21,3105,42900,True,False,True,True,False,False,False,False,False,True
volvo,3,premium unleaded (recommended),227.0,2,AUTOMATIC,all wheel drive,4.0,Compact,sedan,26.0,18,870,33800,False,False,True,False,False,False,False,False,False,False
volvo,3,premium unleaded (recommended),227.0,2,AUTOMATIC,front wheel drive,4.0,Compact,sedan,28.0,19,870,32350,False,False,True,True,False,False,False,False,False,False
volvo,3,premium unleaded (recommended),168.0,2,AUTOMATIC,front wheel drive,4.0,Compact,sedan,31.0,20,870,28550,False,False,True,False,False,False,False,False,False,False
volvo,4,premium unleaded (recommended),227.0,2,MANUAL,all wheel drive,4.0,Compact,sedan,27.0,20,870,31350,False,False,True,False,False,False,False,False,False,False
volvo,4,premium unleaded (recommended),168.0,2,MANUAL,front wheel drive,4.0,Compact,sedan,29.0,21,870,26200,False,False,True,False,False,False,False,False,False,False
volvo,4,premium unleaded (recommended),227.0,2,AUTOMATIC,front wheel drive,4.0,Compact,sedan,30.0,21,870,31150,False,False,True,True,False,False,False,False,False,False
volvo,4,regular unleaded,227.0,2,AUTOMATIC,front wheel drive,4.0,Compact,sedan,30.0,21,870,27750,False,False,True,False,False,False,False,False,False,False
volvo,4,regular unleaded,227.0,2,AUTOMATIC,front wheel drive,4.0,Compact,sedan,30.0,21,870,31150,False,False,True,False,False,False,False,False,False,False
audi,4,premium unleaded (required),333.0,3,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,sedan,28.0,18,3105,49500,True,False,True,True,False,False,False,False,False,True
audi,4,premium unleaded (required),333.0,3,MANUAL,all wheel drive,4.0,Midsize,sedan,26.0,17,3105,54000,True,False,True,True,False,False,False,False,False,True
audi,4,premium unleaded (required),333.0,3,MANUAL,all wheel drive,4.0,Midsize,sedan,26.0,17,3105,48100,True,False,True,True,False,False,False,False,False,True
audi,4,premium unleaded (required),333.0,3,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,sedan,28.0,18,3105,55400,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),333.0,3,MANUAL,all wheel drive,4.0,Midsize,sedan,26.0,17,3105,48400,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),333.0,3,MANUAL,all wheel drive,4.0,Midsize,sedan,26.0,17,3105,54300,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),333.0,3,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,sedan,28.0,18,3105,55700,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),333.0,3,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,sedan,28.0,18,3105,49800,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),333.0,3,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,sedan,28.0,18,3105,56100,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),333.0,3,MANUAL,all wheel drive,4.0,Midsize,sedan,26.0,17,3105,55100,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),333.0,3,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,sedan,28.0,18,3105,50200,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),333.0,3,MANUAL,all wheel drive,4.0,Midsize,sedan,26.0,17,3105,49200,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),333.0,3,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,convertible,26.0,18,3105,67350,True,False,True,True,False,False,False,False,False,False
audi,5,premium unleaded (required),333.0,3,MANUAL,all wheel drive,2.0,Midsize,coupe,26.0,17,3105,59350,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),333.0,3,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,convertible,26.0,18,3105,61100,True,False,True,True,False,False,False,False,False,False
audi,5,premium unleaded (required),333.0,3,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,coupe,28.0,18,3105,54100,True,False,True,True,False,False,False,False,False,False
audi,5,premium unleaded (required),333.0,3,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,coupe,28.0,18,3105,60350,True,False,True,True,False,False,False,False,False,False
audi,5,premium unleaded (required),333.0,3,MANUAL,all wheel drive,2.0,Midsize,coupe,26.0,17,3105,53100,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),333.0,3,MANUAL,all wheel drive,2.0,Midsize,coupe,26.0,17,3105,53100,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),333.0,3,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,convertible,26.0,18,3105,61100,True,False,True,True,False,False,False,False,False,False
audi,5,premium unleaded (required),333.0,3,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,coupe,28.0,18,3105,54100,True,False,True,True,False,False,False,False,False,False
volvo,5,regular unleaded,240.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,30.0,22,870,44200,False,False,True,False,False,False,False,False,False,False
volvo,5,regular unleaded,250.0,2,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,29.0,20,870,35450,False,False,True,True,False,False,False,False,False,False
volvo,5,regular unleaded,302.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,35.0,24,870,39250,False,False,True,True,False,False,False,False,False,True
volvo,5,regular unleaded,250.0,2,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,29.0,20,870,34800,False,False,True,True,False,False,False,False,False,False
volvo,5,regular unleaded,325.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,28.0,19,870,43800,True,False,True,True,False,False,False,False,False,True
volvo,5,regular unleaded,325.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,28.0,19,870,42700,True,False,True,True,False,False,False,False,False,True
volvo,5,regular unleaded,240.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,37.0,25,870,33950,False,False,True,True,False,False,False,False,False,False
volvo,5,regular unleaded,240.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,37.0,25,870,33300,False,False,True,True,False,False,False,False,False,False
volvo,5,regular unleaded,302.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,35.0,24,870,38150,False,False,True,True,False,False,False,False,False,True
volvo,5,regular unleaded,240.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,37.0,25,870,38900,False,False,True,True,False,False,False,False,False,False
volvo,5,regular unleaded,302.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,33.0,23,870,39450,False,False,True,True,False,False,False,False,False,True
volvo,5,regular unleaded,345.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,27.0,18,870,59700,True,False,True,True,False,False,False,False,False,True
volvo,5,regular unleaded,302.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,31.0,22,870,44400,False,False,True,True,False,False,False,False,False,True
volvo,5,regular unleaded,250.0,2,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,29.0,20,870,35650,False,False,True,True,False,False,False,False,False,False
volvo,5,regular unleaded,250.0,2,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,29.0,20,870,40400,False,False,True,True,False,False,False,False,False,False
volvo,5,regular unleaded,302.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,31.0,22,870,47900,False,False,True,True,False,False,False,False,False,True
volvo,5,regular unleaded,240.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,38.0,26,870,34150,False,False,True,True,False,False,False,False,False,False
volvo,5,regular unleaded,250.0,2,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,29.0,20,870,38300,False,False,True,True,False,False,False,False,False,False
volvo,5,regular unleaded,240.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,38.0,26,870,36800,False,False,True,True,False,False,False,False,False,False
volvo,5,regular unleaded,250.0,2,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,28.0,20,870,43700,False,False,True,True,False,False,False,False,False,False
volvo,5,regular unleaded,302.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,33.0,23,870,43300,False,False,True,True,False,False,False,False,False,True
volvo,5,regular unleaded,250.0,2,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,29.0,20,870,43400,False,False,True,True,False,False,False,False,False,False
volvo,5,regular unleaded,240.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,37.0,25,870,41900,False,False,True,True,False,False,False,False,False,False
volvo,5,regular unleaded,325.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,27.0,18,870,44200,False,False,True,True,False,False,False,False,False,True
volvo,5,regular unleaded,325.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,27.0,18,870,47700,False,False,True,True,False,False,False,False,False,True
volvo,5,regular unleaded,240.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,36.0,25,870,33950,False,False,True,False,False,False,False,False,False,False
volvo,5,regular unleaded,240.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,36.0,25,870,40800,False,False,True,False,False,False,False,False,False,False
volvo,5,regular unleaded,240.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,36.0,25,870,36800,False,False,True,False,False,False,False,False,False,False
volvo,5,regular unleaded,302.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,31.0,23,870,47400,False,False,True,True,False,False,False,False,False,False
audi,5,premium unleaded (required),420.0,4,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,sedan,27.0,17,3105,75500,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),450.0,4,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,sedan,27.0,18,3105,70900,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),450.0,4,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,sedan,27.0,18,3105,75300,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),450.0,4,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,sedan,27.0,18,3105,74100,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),450.0,4,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,sedan,27.0,18,3105,70900,True,False,True,True,False,False,False,False,False,True
volvo,1,regular unleaded,168.0,2,MANUAL,front wheel drive,4.0,Midsize,sedan,27.0,17,870,2000,False,False,True,False,False,False,False,False,False,False
volvo,1,regular unleaded,168.0,2,MANUAL,front wheel drive,4.0,Midsize,sedan,27.0,17,870,2000,False,False,True,False,False,False,False,False,False,False
volvo,1,regular unleaded,190.0,2,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,24.0,17,870,2112,False,False,True,False,False,False,False,False,False,False
volvo,1,regular unleaded,236.0,2,MANUAL,front wheel drive,4.0,Midsize,sedan,23.0,17,870,2232,False,False,True,True,False,False,False,False,False,False
volvo,1,regular unleaded,162.0,2,MANUAL,front wheel drive,4.0,Midsize,sedan,26.0,19,870,2172,False,False,True,False,False,False,False,False,False,False
volvo,1,regular unleaded,190.0,2,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,25.0,18,870,2286,False,False,True,False,False,False,False,False,False,False
volvo,1,regular unleaded,236.0,2,MANUAL,front wheel drive,4.0,Midsize,sedan,25.0,18,870,2382,False,False,True,True,False,False,False,False,False,False
volvo,1,regular unleaded,190.0,2,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,23.0,16,870,2384,False,False,True,False,False,False,False,False,False,False
volvo,2,regular unleaded,190.0,2,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,24.0,17,870,2430,False,False,True,False,False,False,False,False,False,False
volvo,2,regular unleaded,190.0,2,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,23.0,16,870,2637,False,False,True,False,False,False,False,False,False,False
volvo,2,regular unleaded,168.0,2,MANUAL,front wheel drive,4.0,Midsize,sedan,26.0,19,870,2305,False,False,True,False,False,False,False,False,False,False
volvo,2,regular unleaded,190.0,2,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,24.0,17,870,2500,False,False,True,False,False,False,False,False,False,False
volvo,2,regular unleaded,168.0,2,MANUAL,front wheel drive,4.0,Midsize,sedan,26.0,19,870,2403,False,False,True,False,False,False,False,False,False,False
volvo,2,regular unleaded,236.0,2,MANUAL,front wheel drive,4.0,Midsize,sedan,25.0,18,870,2608,False,False,True,True,False,False,False,False,False,False
audi,5,premium unleaded (required),420.0,4,AUTOMATED_MANUAL,all wheel drive,4.0,Large,sedan,27.0,17,3105,82500,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),450.0,4,AUTOMATED_MANUAL,all wheel drive,4.0,Large,sedan,27.0,17,3105,82900,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),450.0,4,AUTOMATED_MANUAL,all wheel drive,4.0,Large,sedan,27.0,17,3105,82900,True,False,True,True,False,False,False,False,False,True
